ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
05614.png,-0.6901269,-2.1086247,-2.3549716,1.5263311,-1.1222918,-1.241907,-2.4641726,-2.5881994,3.4550815,7.324686,0.7667462,-0.2845621
05615.png,-2.134832,-1.0442722,-2.2325556,2.4067478,-1.6143533,0.97032243,-3.1955104,-1.6570985,0.3992137,0.9439258,-2.042863,6.987276
05616.png,0.027948964,-1.6645977,-1.6346632,0.5823016,-2.2464263,10.091291,-2.076142,-1.2798471,-0.09437537,-2.567976,-1.7858893,0.054688368
05617.png,-2.1641407,3.5650778,-0.031179652,9.112428,-3.2592843,-0.47576752,-5.3644414,-0.38714567,0.99324965,-0.3410846,-2.2194395,-1.100473
05618.png,-0.88538116,-2.146167,8.527881,0.31546777,-1.1676707,-2.2229717,-2.7814476,0.18739177,-0.5412144,-0.58566403,-0.9552763,-1.6106416
05619.png,-2.2797546,-1.4728881,-1.3005883,6.3787146,-2.0708516,-0.2552973,-2.9972985,-1.4003768,4.0379987,1.4351012,-1.2424935,-0.10187565
05620.png,-3.0873675,-2.3288984,-2.7596874,1.2752724,-0.11505976,-0.18084404,-3.3619082,-1.6652726,1.2689539,0.81147265,-0.6032159,7.766258
05621.png,-2.132706,-1.1692072,-2.412613,2.253359,-0.85692054,-2.315069,-3.9722328,-2.6977599,6.0141864,4.2717986,0.52496284,0.227803
05622.png,-0.13692768,-2.5598843,-1.2351604,-2.3396838,-0.23037769,-1.2105263,10.214672,-0.7985761,0.3791898,-1.6116278,-0.5971036,-1.2821928
05623.png,-1.6509253,0.85783166,6.8834763,1.540796,-0.9983805,-1.1628734,-3.979216,-0.5075065,0.1412605,-0.9812558,-0.9106707,-2.1920915
05624.png,-3.2046344,0.57637924,-1.9604986,6.5929036,-1.4624689,-0.05358064,-4.528326,-1.939216,6.686512,-1.0461195,-2.1695921,0.26652268
05625.png,-2.9172847,-0.12698366,-0.70253867,9.503941,-3.0516114,0.28288382,-5.6522927,-0.99298453,2.63569,-0.12479991,-2.5734122,-0.27100253
05626.png,-0.34125796,-2.713808,-1.6328126,-1.6767423,0.07933654,-1.5674297,9.394109,-0.39053714,1.1371065,-0.26072526,-0.73349136,-1.3576598
05627.png,-4.406544,0.13164884,-1.037456,4.734817,-0.79472846,-1.7914507,-4.448255,-2.2447937,4.294477,0.8921768,-1.7253712,3.1130557
05628.png,-2.482053,-0.6155446,0.87977916,10.441259,-3.337555,-1.3547945,-4.0166674,0.12371303,0.7853326,-0.40063575,-2.9770458,-0.66281873
05629.png,-2.9648993,0.02568124,-1.37578,8.476682,-3.4014783,1.4379216,-5.0935144,-0.7628124,0.5870688,0.79985225,-2.9763825,2.744744
05630.png,-0.14766759,-2.5296526,-2.6987975,2.3844697,-1.3773378,-1.2502996,-2.6923068,-1.9708104,4.095786,6.4079757,0.63203233,-0.7209434
05631.png,-2.768403,7.150958,-0.2757008,4.9093037,-2.0473866,-0.68301785,-4.3158092,-0.7890624,1.608308,-0.70294887,-1.5811913,-0.6860727
05632.png,-4.0140157,2.7112236,-0.72419983,6.746591,-1.8977367,-0.8797508,-4.3399935,-1.8689061,5.052391,-0.99902123,-2.8373716,0.67335707
05633.png,-2.014013,-1.1619356,-1.0824946,9.009799,-2.9711578,0.44374174,-4.9441013,-0.81613344,1.6009427,2.708939,-1.4794472,-0.5497477
05634.png,0.83178747,-1.4023507,-1.3424848,-0.7648034,-1.0901616,-0.1795024,-0.18512574,-1.9122618,1.2082587,0.0032138117,4.8099036,-0.96288306
05635.png,-3.3093388,-0.34055054,-1.0748755,8.274186,-3.347938,2.6683896,-5.0637603,-1.1217163,0.84576917,0.019919734,-3.3013268,2.5694888
05636.png,-2.8909996,-0.7772308,2.3291466,1.9206944,-1.143489,-1.4738076,-3.8262312,-1.4018147,3.1251533,1.1322846,0.32355276,0.70411
05637.png,-4.297169,1.8630618,-1.4968247,6.355283,-2.4792025,0.08940994,-4.78445,-1.729576,0.76818776,0.62512887,-2.2928693,4.797455
05638.png,0.019462083,-2.3922532,8.826375,-0.76152486,-1.0012832,-1.8505352,-1.7192541,0.03385511,-0.8852537,-0.34269312,-0.9150435,-2.1902173
05639.png,-2.630367,-1.1669248,-0.2876693,10.072257,-3.1683893,-0.5234863,-4.105524,-0.1937158,1.4581052,-0.008814048,-2.5654924,-0.16390586
05640.png,7.645081,-2.5209289,-1.0769953,-0.49184874,-1.2140234,0.20585686,-1.255643,-0.001881754,0.7896636,-1.1582028,-0.26434925,-1.2319306
05641.png,-3.7846234,0.95900285,-0.06851712,9.157028,-3.325517,0.9178777,-5.113732,-1.1264399,2.2636845,-0.4834307,-3.1182363,0.38919246
05642.png,-2.407072,-1.3721049,-1.6714499,1.8072526,1.4622574,-2.897531,-3.050642,-2.0069604,6.071518,1.358426,0.5967671,-0.049226057
05643.png,-1.1222435,-1.5306213,-0.778388,10.558916,-3.6765802,-0.40341362,-4.069416,-0.23737766,1.0707498,0.60891503,-1.6883996,-0.595501
05644.png,-0.7793561,-1.9595314,8.619402,-1.1405728,-0.96248347,-1.7113938,-1.9605596,-0.029217703,-0.697743,-0.13499632,-0.89018124,-1.2262362
05645.png,0.21417211,-2.4806564,-1.6718338,-2.0802667,-0.26795855,-1.2019083,9.7612095,-0.82057554,0.63534456,-1.5347661,-0.43863797,-1.17344
05646.png,9.687517,-2.8112373,-0.85125804,1.2817614,-2.562054,0.7836119,-2.522218,1.081182,0.10515074,-0.8133421,-0.5087903,-1.5523404
05647.png,-2.4888206,-0.6959746,9.390962,1.8425756,-1.6954151,-1.6128619,-3.4716907,-0.31928015,0.15903361,-0.68579614,-1.3499596,-2.4686108
05648.png,0.6683903,-3.4864109,-0.5036964,-1.6151539,-0.4399026,-1.1751553,9.500792,0.29838768,0.88493097,-1.2151396,-1.4975399,-1.3673271
05649.png,-3.151507,-0.4793167,-1.7098572,4.898505,-2.1226785,1.8142821,-4.058529,-1.180821,0.7362897,-0.34430724,-2.4768076,6.0845914
05650.png,-0.6926067,-1.7763206,-1.1543747,-1.0154802,-0.5200663,-0.24451044,-1.7723764,-2.4885013,0.8945333,9.959529,0.05262004,-0.21970676
05651.png,9.483019,-3.5507054,-0.9821968,0.5407027,-1.9627825,0.55683374,-2.5376067,1.2146446,-0.4159707,-1.4430257,0.543845,-1.6765028
05652.png,-0.7707777,-1.8346636,-1.3009096,-2.4364972,-0.04228705,-0.79383117,-0.4642466,-2.811468,1.6029426,9.454949,0.45559266,0.68714577
05653.png,0.3419112,-2.6625419,-0.97363335,-2.3938437,-0.1562931,-1.0220073,10.776131,-0.31366232,-0.14794622,-1.2895406,-0.47890204,-1.0350865
05654.png,-3.5997837,-1.6710643,-2.6731787,1.2838801,3.2550447,-2.1400254,-2.1909585,-2.1052532,6.1373925,0.9554055,-0.20947652,0.9974231
05655.png,-2.3582582,-1.6270355,0.9892242,7.2517962,-3.0949135,1.2542458,-4.07504,-0.6020076,0.23351268,0.08882128,-1.3313149,1.4525676
05656.png,-2.836668,-0.5775903,1.2111868,10.720653,-3.7216103,0.17248726,-4.692586,-0.84146106,1.0188849,0.36355883,-2.315822,-0.029017594
05657.png,-2.369946,0.4466003,-1.2502394,1.4390665,-0.17511843,-2.7501595,-2.6119692,-2.2685044,6.557721,1.0751853,-1.149103,0.08930196
05658.png,-0.6438316,-1.8438666,-1.331729,-1.6245378,-0.57784724,-0.16872641,-1.6691333,-2.6002302,0.5185912,9.703454,0.64185053,0.21086435
05659.png,-2.6214612,-0.64640015,-1.344319,9.13026,-3.3995364,1.1031398,-5.8662944,-0.6692525,2.1043546,0.7450511,-2.622969,0.52161
05660.png,1.1494168,-1.6203063,0.19356392,1.3652148,-2.0575287,6.5623875,-2.2744217,0.0040122885,-1.6132262,-0.5906304,-0.4872755,-0.4583928
05661.png,-2.1022255,-0.7857627,-0.5770426,8.781001,-2.661994,0.3484144,-4.4075356,-0.5424114,2.1421485,-0.39294544,-1.3208561,-0.5657896
05662.png,0.016669247,-2.5480325,-1.3685836,-1.789017,-0.24546759,-1.2297757,9.577117,-0.75778675,0.82265663,-0.9388373,-0.36002615,-1.006229
05663.png,-4.0916724,3.73672,-1.4293691,3.9445972,-0.08251192,-2.2966805,-3.0432532,-2.3896842,5.9652834,0.026327837,-1.6179116,-0.30756003
05664.png,-1.1540009,-1.2437345,-1.893314,1.2427331,-1.5118729,-0.48657423,-3.2574885,-2.213802,1.524493,9.206517,-0.06490983,-0.28586304
05665.png,-2.641014,-0.68827397,-0.54433274,9.439104,-2.7835815,0.75219166,-5.707387,-1.0930287,1.6086179,0.26454327,-2.1889858,0.23592837
05666.png,-1.9728404,0.009398786,-1.3986645,-1.1726092,-0.09291668,-1.4073328,-2.350297,-2.5776556,3.4004948,0.1104269,4.3014565,-0.68689114
05667.png,0.10572542,-2.7280283,-0.86941147,-3.2045686,-0.07751882,-0.20064408,10.568104,-0.5241642,-0.21193187,-0.712274,-1.2362304,-1.3550447
05668.png,-3.8276675,-1.6685504,-2.7243853,1.2956384,-0.5437436,-0.31161097,-3.0713313,-2.0373182,1.8682405,3.2392044,-1.6752372,7.506212
05669.png,7.646496,-2.957978,-0.61200964,-0.50094765,-1.4777129,0.9530768,-1.5622689,0.5813753,-0.44829497,0.37711993,0.4526056,-1.603021
05670.png,-2.4712112,-0.6811562,-2.4842236,0.24988547,-0.07333602,-2.150032,-2.528545,-2.4981596,6.8679895,2.1547275,1.3304363,-0.69978994
05671.png,-1.1038914,-2.0932388,8.960835,-0.5340855,-1.3166401,-0.8812272,-1.9303583,-0.54936534,-0.5195386,-0.43942493,-1.5255983,-2.2674675
05672.png,10.099558,-2.815385,-1.0392734,0.008514127,-2.0304868,0.64849716,-1.962928,1.3584783,-0.030350791,-0.78247666,-0.3094924,-1.5440652
05673.png,-3.8390682,4.7975883,-1.3879585,4.0430593,-0.362889,-1.9512943,-4.177994,-2.2930796,6.499792,-0.5696585,-1.7476026,-1.225068
05674.png,-2.3004384,-1.6663448,-2.2383711,-0.5149973,6.308082,-0.77111405,-0.7580694,-1.2810967,3.8198662,-0.3584302,0.4083124,-1.1655778
05675.png,-2.6014893,6.2547274,-1.5323534,2.2527456,-0.6931574,-1.6481496,-3.97115,-2.250374,5.101411,0.8582346,-0.6009343,-0.80784285
05676.png,2.0219617,-2.0831103,-1.532712,-0.42742023,-2.2597501,9.12352,-2.022112,-0.72250015,-1.0251821,-2.1493406,-1.5316492,-0.06511514
05677.png,-0.42205304,-1.5078576,-2.8498313,0.84505004,-1.2181944,-2.1320496,-3.3342206,-2.8662155,3.5817025,7.3541474,2.2485862,-0.36349285
05678.png,9.466304,-3.3168304,-1.1157885,0.44692373,-1.9099351,0.7070769,-1.5873277,0.6415109,0.2259988,-1.2023942,-0.168744,-1.465869
05679.png,-3.1414163,-0.38159406,-0.97618866,9.912098,-3.4514158,1.1887877,-5.0300617,-0.82943475,1.8649179,-0.4118197,-2.8732014,0.9115904
05680.png,8.719206,-2.878302,-1.2064519,-0.25081265,-1.6742259,0.22111669,-0.82192534,0.49268237,0.81344354,-1.4328204,-0.7574545,-1.3712649
05681.png,-2.0130208,-0.13479906,6.0170946,6.482787,-3.2357385,-0.60519654,-4.763241,-0.10520208,-0.752315,-1.0431389,-1.2675965,-2.3593304
05682.png,-0.14428659,-1.2628248,-1.1652044,1.8195436,-2.747368,10.439636,-2.2973533,-0.68145186,-1.1237197,-2.6430218,-2.6104362,0.25330856
05683.png,9.429946,-2.7801583,-0.6690171,-0.8388063,-1.8987198,0.42066187,-0.93018574,0.7161014,-0.45726004,0.036944594,0.19338332,-1.6387461
05684.png,-2.9742823,-0.3460577,0.5856404,10.67447,-3.2548807,-0.7442394,-5.2113953,-0.6435288,1.6871889,0.07605778,-2.193826,-0.30256742
05685.png,-0.08135231,-1.5169873,-2.0142338,0.5982597,-2.2258933,9.758659,-1.9412303,-1.0168724,-0.4471708,-2.7251408,-1.9250265,0.3066306
05686.png,-2.4134355,3.3631828,-1.0034649,6.7222996,-2.0979137,-0.95409817,-4.7869844,-1.3025714,4.1868796,-0.59569424,-2.916696,0.27293363
05687.png,0.15492688,-1.4112653,-1.7648613,0.65283084,-2.2846992,10.275144,-2.200836,-1.1423086,-0.47379312,-2.558772,-2.496179,0.36185646
05688.png,0.019515444,-2.8659434,-1.1871849,-2.424716,-0.17683937,-1.172462,10.849572,-0.18648711,0.7120838,-1.4658567,-1.0962207,-1.3961699
05689.png,0.2889662,-1.7044792,-2.1925433,0.63487166,-2.330844,9.97404,-1.4358032,-1.48198,0.4451079,-2.7065637,-1.6611305,-0.1655066
05690.png,-0.58338904,-1.7800469,-1.4358127,-0.6214266,-0.5451669,-0.5699051,-2.2337308,-2.487584,1.6437968,9.88786,0.17443527,0.029365439
05691.png,-2.0257142,-2.41544,-2.2720947,0.81987184,-0.28319478,-1.639348,-2.5783663,-2.3058753,3.7177474,7.598355,-0.1510657,1.9538323
05692.png,-2.5337546,-0.67810196,-1.1433585,2.1514847,0.16112824,-2.1721683,-3.1783218,-2.2685108,5.92681,-0.08570801,2.159921,-0.49735934
05693.png,-1.7077968,-0.93121994,0.5837569,9.44523,-2.7902014,0.25587782,-3.2948909,-0.21338497,1.0756232,-0.21383253,-2.13103,-0.36061507
05694.png,-0.9546318,-1.3764601,-1.9694126,-0.053687245,-0.46792567,-2.4855406,-1.8546596,-2.6324606,3.3780892,6.8141093,1.0607588,0.082199946
05695.png,-1.3242818,1.5524644,-0.8736944,3.5543308,-1.501114,-1.2259762,-2.638089,-1.8920199,5.6247644,-0.44804084,-1.3670863,-1.1052523
05696.png,-3.3876143,2.6493452,0.5365612,9.739662,-3.2327936,0.41824588,-5.600522,-1.0343515,1.5665827,-0.73923665,-2.6578035,-0.16903834
05697.png,-1.2175337,-2.0119743,-2.1359522,-1.0841779,0.68710536,-1.2081118,-0.8362369,-2.3622606,2.2070732,0.04765204,6.335509,-1.4365306
05698.png,-0.20219451,-2.0564218,-1.6069223,-1.9320459,-0.22900046,-0.5570913,9.643479,-0.84499085,0.10845943,-1.7623124,-0.7343605,-0.713545
05699.png,-2.7391787,-1.000631,-2.2935925,5.018203,-1.6193768,-0.51987183,-4.2932835,-2.145561,5.950513,3.416737,-2.471247,0.7828223
05700.png,5.7432046,-2.5724149,-0.93062043,-1.1329225,-1.2235236,-0.012009792,0.0008088639,0.6117671,0.21527359,1.9143674,-0.14356868,-1.5187382
05701.png,-2.563069,-1.135599,-1.3281906,2.2364671,-1.4695622,1.2488021,-2.9457471,-1.1934843,-0.9276944,0.73513675,-1.5417985,8.193318
05702.png,-2.8782306,0.102485016,-1.2115893,7.3555574,-2.9621553,1.4182515,-5.1277957,-1.0967611,0.17823078,0.1729669,-2.558735,4.2814546
05703.png,8.89769,-2.728843,-1.7859852,0.5554408,-1.9515074,0.29573688,-2.5381444,0.786036,0.55499566,-0.5323889,0.94288534,-1.4976009
05704.png,-2.910988,3.5209186,-0.59092164,5.992812,-1.6827571,-1.3505691,-4.79992,-2.1451879,5.2892895,-0.81280214,-1.8084733,0.09636213
05705.png,-3.6260147,-0.1451978,-2.2950463,2.6936724,-1.3645383,0.49107537,-3.4584856,-2.2836726,2.717432,1.2154558,-2.1710408,6.189821
05706.png,-3.7100532,0.11578284,-1.0918596,5.348827,-1.9294083,0.6661299,-4.121923,-1.3876846,-0.19043204,0.697529,-2.4237206,6.6933765
05707.png,8.922277,-2.3010192,-0.32950205,-1.0976417,-1.894102,0.64995426,-1.0580206,0.44158867,-0.27755573,0.18662243,-0.2372448,-1.2943642
05708.png,-1.4560609,-1.0811249,-0.6544847,9.937185,-3.0230014,-0.6090642,-4.472309,-0.316461,1.4043506,1.2184391,-1.8703878,-0.8968052
05709.png,-2.86026,-0.17331426,-1.010717,8.454599,-3.3105788,2.8357968,-4.559437,-0.6243358,2.0414028,-1.0630103,-3.3331876,0.61156267
05710.png,-0.7057214,-1.417454,8.642932,1.5061957,-1.6248294,-1.2442758,-3.185258,-0.38376144,-0.8481053,-1.3794537,-0.57253796,-2.8533025
05711.png,-1.5114131,-1.3746527,-1.9120879,2.5716512,-2.5303805,8.046614,-3.4907134,-0.9764609,-1.0219716,-1.9737066,-2.9441948,3.0623279
05712.png,-2.360606,8.161799,-0.7546195,2.005743,-1.0318526,-0.6805633,-3.3557405,-1.181527,1.8733984,-0.7707721,-1.3001505,-0.4530207
05713.png,-2.8922842,-0.6737588,-1.620114,2.325663,-0.15685096,-2.4011626,-3.1886437,-2.3893182,3.6787758,3.2554412,-1.2503716,2.7902682
05714.png,-3.90438,5.1221895,0.1455303,3.9366908,-0.6294263,-0.7096619,-3.9697385,-1.8752129,4.7424912,-0.50002825,-1.9609374,-0.29897964
05715.png,-0.64620584,-0.6143304,6.7793264,0.3307567,-1.2273898,-1.0705593,-2.7865005,-0.37646616,-0.25842902,-0.97309506,-0.124994054,-1.7949677
05716.png,7.05779,-2.8714745,-0.69856197,5.0775056,-3.1007996,0.7069485,-4.0489454,1.9713823,-0.20232446,-0.672469,-0.8962163,-1.7564142
05717.png,-2.9194713,-0.21268396,0.82112837,9.412927,-3.5289383,1.9698043,-4.9265623,-0.54767185,0.7479367,-0.39451456,-3.267878,0.877434
05718.png,-4.569542,0.52174985,-1.6462779,7.3671627,-1.7524011,-0.72431666,-4.5649137,-1.6573538,5.3361597,-0.3243837,-3.1727972,1.457373
05719.png,-2.9042625,0.046803564,0.99615633,10.332635,-3.6134465,0.47023574,-4.7990003,-0.4578719,0.72755337,-0.25810224,-2.9750855,-0.08849947
05720.png,-3.3975832,-0.53502315,-2.8022165,-1.9685454,0.25129437,-1.2547778,-1.719893,-2.9580202,2.0764751,1.5194523,4.8546023,0.75386924
05721.png,-1.2124834,-1.4583467,-0.01779072,10.837501,-3.7050023,-0.8393102,-4.596499,0.52701575,0.7306547,-0.15908408,-2.2755706,-1.2749014
05722.png,-0.12715136,-1.7374135,-1.0343529,3.4318788,-1.9636787,0.8808236,-2.9875736,0.5645485,-0.41857186,0.23317346,-2.215479,3.8035846
05723.png,0.26486695,-1.3589958,-1.4820434,0.042338066,-2.1886246,10.249175,-1.8042948,-1.0905877,-0.1357692,-2.5612504,-1.9739119,-0.09614989
05724.png,-3.0541239,-0.13215955,-0.7714648,8.445873,-2.5102696,-1.249747,-5.1532626,-1.2051624,3.6130357,0.9399923,-1.4687864,0.5748989
05725.png,0.31645358,-2.732592,-1.0229849,-2.153443,-0.4511047,-1.1636672,10.771226,-0.07180675,0.43722925,-1.5959417,-1.2478455,-1.0572158
05726.png,-2.5393696,-1.1608857,3.3522494,7.6282616,-3.338045,0.29405624,-5.151609,0.4134756,0.11653985,-1.259493,-2.7443752,-0.012465153
05727.png,0.029459681,-1.5198916,-1.1225837,2.8497636,-2.9992754,9.237717,-2.6410952,-0.16122718,-1.6032563,-2.0881622,-2.5218573,0.53429246
05728.png,-0.746491,-2.3585856,-2.2479873,-0.70967066,0.13751395,-0.90903515,-1.1725649,-2.3451538,1.1268356,-0.22055826,7.1585364,-1.3935858
05729.png,-2.3414066,8.421683,-0.5769062,0.8990945,-0.23735362,-1.4438487,-2.8844855,-1.4473166,2.8108459,-0.6026747,-1.1569201,-1.3116583
05730.png,-1.1693809,-1.7479898,-1.6873269,-0.28788444,-0.43713617,-1.3934625,-2.4751618,-2.776208,2.634507,10.463103,-0.16546713,0.1955856
05731.png,-1.0806744,-1.2708853,-0.48524964,9.287248,-3.0642343,1.3658646,-4.1128306,-0.47615612,1.568013,-0.026851434,-1.6946927,-0.3534374
05732.png,-0.9734775,-1.7606015,-1.922188,-0.21594808,-0.6740503,-0.98180735,-2.4834712,-2.585698,2.2762282,10.014453,-0.12543367,-0.2607144
05733.png,-1.5534645,-0.5757074,1.5320363,2.8175664,-1.4027997,-0.16226488,-0.65023434,-0.37636554,1.4108605,-0.40409836,-2.2165918,-1.4089829
05734.png,-1.7452798,-0.6592904,-0.55236447,8.466688,-2.567368,-0.10673254,-4.901547,-0.9748045,1.5707864,1.2583003,-1.3469112,0.40470636
05735.png,0.24165837,-2.1238694,-0.6376576,-1.834202,-0.5506894,-0.35585386,9.356756,0.4291844,0.6005088,-2.184591,-1.5633329,-1.4954953
05736.png,-3.8094294,0.060003355,-1.7549723,3.6144223,-1.0029857,-2.0236712,-3.2854064,-2.251475,4.8489285,1.7450018,-2.3091323,3.7602267
05737.png,-3.710974,-0.098170176,-0.21196921,7.7783766,-2.8355267,1.0413703,-5.0147834,-1.1176856,1.0767128,-0.02580427,-2.5068202,2.3536754
05738.png,-1.6578951,-1.5659302,-0.601788,8.566482,-2.887342,-0.064239174,-5.7022357,0.2039695,0.78162634,1.0553492,-1.6349841,0.6971606
05739.png,-2.7536042,-0.27982202,-0.4249997,9.98087,-3.2692611,-0.13107856,-5.394811,-1.3823216,2.1253219,0.5786022,-2.2400367,-0.25347137
05740.png,-2.0403173,-2.56675,-2.7218018,1.5976037,-0.8727066,-1.8657187,-3.483614,-2.2866635,3.3742204,7.62116,0.41244063,1.7750715
05741.png,0.18468365,-1.3597169,-1.4512141,0.64881265,-2.065451,9.746748,-1.4732393,-0.50016665,-0.6413436,-2.5940297,-2.2934368,-0.22283776
05742.png,-0.9433701,-1.7603528,-1.9118689,3.6017013,-2.8753743,7.774204,-3.0612125,-0.7067646,-0.24403639,-1.4440984,-2.6957018,1.616755
05743.png,-1.3389854,-1.7015097,-1.8603805,0.009601658,-2.5330324,8.081654,-2.3673954,-1.698792,-1.3350843,-0.84803593,-2.1943624,3.722539
05744.png,-1.7733274,-1.2706101,8.988341,1.9275488,-1.4734889,-1.7525085,-2.636123,-0.0502526,0.0068077613,-0.88446194,-1.2106091,-2.5525618
05745.png,0.22842026,-2.395478,-1.7299776,-1.5545336,-0.71112597,-0.5594136,-0.30752212,-1.0104966,-0.59007686,-0.8351599,5.9522605,0.011036623
05746.png,-0.12463115,-1.4525952,-1.2259325,2.1159441,-2.8155088,10.221504,-2.2206776,-0.75714993,-1.1205044,-2.597005,-2.5902019,0.22194971
05747.png,-1.5169529,-1.3823422,-0.6483474,9.143507,-2.8807757,0.55318683,-3.7065384,-0.7368002,2.1211271,-0.48162678,-2.2067716,-0.1607805
05748.png,-1.5203813,-0.38154426,-0.7313622,8.327294,-3.715198,0.7772873,-5.0083733,0.4778272,-0.9600454,0.13676167,-2.6191552,2.1646671
05749.png,0.23071371,-2.5600562,-1.1507847,-3.167715,-0.08502923,-0.05201254,9.804979,-0.6476629,-0.002281038,-1.0614475,-1.6244904,-1.2899481
05750.png,-2.024611,-0.5902524,7.0189366,3.7446394,-2.1209888,-0.07795858,-3.3894467,0.16258845,0.46510103,-1.5907174,-1.2193983,-1.7548671
05751.png,-3.0822814,-1.5365187,-0.90916276,1.5786982,-1.3842599,0.13824168,-2.2368965,-1.4893094,-0.2026604,0.18138012,-1.9238778,8.9122925
05752.png,-1.4190729,-2.1702907,-2.6433153,1.1519022,-1.3039124,-1.2627828,-3.320704,-2.4274747,3.7957222,8.562547,-0.009632515,0.73974836
05753.png,0.3213688,-1.741451,-1.7668277,1.4016784,-2.5700383,10.120554,-2.4100313,-0.9828409,-0.060400635,-2.5707645,-2.2169838,0.3454756
05754.png,-3.7259572,3.7824008,-1.8511875,4.6217175,-0.56536645,-1.2813855,-4.729244,-1.8793687,5.608631,-0.5282237,-1.5855687,0.81491333
05755.png,-0.32168612,-2.271255,9.286669,1.2466663,-1.6269059,-2.4209907,-2.8195772,0.4266711,-1.0672019,-1.2541182,-1.2708293,-2.4758263
05756.png,-2.5663128,-1.3896971,-2.2757914,2.9181633,-1.6161902,-1.3420901,-4.349597,-2.677521,4.3939013,6.30401,-0.61810225,1.4478115
05757.png,-1.9150347,-0.82317454,1.4099779,9.603011,-3.4441953,0.33197418,-5.54035,-0.25813398,0.92689043,-0.26379266,-2.513668,-0.9935368
05758.png,8.737913,-2.174872,-0.70741,-0.9630246,-1.5838779,0.5369632,-1.033547,0.28629455,0.11601701,-0.23753496,-0.3346244,-1.229181
05759.png,-0.15317126,-2.6473494,-1.1224568,-2.50545,-0.16185671,-1.148223,10.732493,-0.51820034,0.3128368,-1.2048321,-0.6587307,-1.0693811
05760.png,-0.58588123,-2.0385678,-1.3282236,-2.1416514,-0.023013843,-1.9198313,9.165001,-0.50028765,1.1703451,-0.8507721,-0.56288534,-0.62753934
05761.png,8.782569,-3.1115675,-0.65527534,0.9732621,-2.07149,0.68156654,-1.7442966,1.3224744,-0.12655486,-1.6776863,-0.974315,-2.1641145
05762.png,-1.0764934,-1.1758217,9.234396,1.5080669,-1.814429,-1.3373526,-3.1904469,-0.3280215,-0.4754332,-1.250052,-0.8654601,-2.8900135
05763.png,-3.4514818,-0.9248104,-1.939348,2.7671757,-0.91137135,-2.415395,-2.7898574,-1.9326565,5.953713,0.44292206,-0.23783885,1.5327847
05764.png,-2.9702413,-1.9330798,-2.4377046,1.9483975,-1.2058899,-1.8759419,-3.4480557,-2.3566723,1.8590081,5.2447433,-0.8915577,6.2587175
05765.png,-3.7554584,-0.7405586,-1.8911756,6.377799,-1.8871323,-1.2577959,-4.468746,-1.6984152,4.002224,2.610091,-2.5139828,2.9435952
05766.png,0.29110882,-1.7401079,-1.3140179,0.9212053,-2.0694168,10.178378,-2.1309555,-0.73601556,-0.9129176,-2.7823331,-1.4712067,-0.0006662719
05767.png,0.15930465,-1.5575954,-1.513234,1.1245484,-2.2171748,10.12707,-2.0781193,-0.83177197,-0.574493,-2.817426,-1.8903267,0.042650092
05768.png,-0.14717337,-2.043884,8.352727,0.09537817,-1.146759,-2.3834279,-2.4299693,0.00080035813,-0.6160398,-0.52313244,-0.55316985,-2.2368617
05769.png,-1.2829701,-2.1418052,8.715081,-0.06780949,-0.84590703,-2.7027278,-2.152887,0.37302837,-0.16197717,-0.62922484,-1.1013352,-1.5397121
05770.png,-3.830734,0.56044465,-0.5237475,9.567782,-3.0543954,-0.26020494,-5.412967,-1.2429575,2.5630982,0.68662536,-2.930447,0.6895208
